# ============================================
# GAP SWEEP — Modules B & C
# Adaptive Heating + Adaptive Cooldown
# ============================================
# RUN_ID: GAP_SWEEP_005
# GAP_DISTANCE: 3-6um
# MATERIAL_PAIR: SiO2-SiO2
# SPACER_TYPE: microspheres
# RUNS_PER_GAP: 5
# HEAT_MODE: ADAPTIVE (detect steady state via dV/dt)
# HEAT_MIN_MS: 300000
# HEAT_MAX_MS: 1500000
# SS_THRESHOLD: 0.050 mV/s
# SS_WINDOW: 30 sec
# SS_HOLD: 60 sec
# PLATEAU_TIME: 180 sec
# COOL_MODE: ADAPTIVE (wait for ambient)
# COOL_THRESHOLD_C: 3.0
#
# [OK] Heater pins configured, both OFF
# I2C_SCAN_START
#   FOUND 0x48
#   Devices: 1
# I2C_SCAN_END
# ADS1115 init attempt 1/5: SUCCESS
# [OK] ADS1115 GAIN_ONE
# [OK] DHT11: 24.4 C
# SENSOR_VERIFY_START
#   Sample 1: V01=-6.50mV V23=-1.25mV Tt=28.5C Tb=26.5C Tamb=24.4C
#   Sample 2: V01=-6.25mV V23=-1.25mV Tt=29.0C Tb=29.0C Tamb=24.4C
#   Sample 3: V01=-6.25mV V23=-1.25mV Tt=28.7C Tb=29.2C Tamb=24.4C
# SENSOR_VERIFY_END
#
# ============================================
# DIAGNOSTICS COMPLETE
# Starting run 1/3...
# ============================================
time_ms,phase,run,phase_time_ms,sample_num,Vtop_mV,Vbot_mV,Tt_C,Tb_C,dT_C,Vheater_V,Tamb_C,dVdt_mVs
2977579,COOLDOWN,1,290784,2972,-89.7500,182.6250,63.75,54.50,9.25,-1.00,24.2,-1.0000
2978579,COOLDOWN,1,291784,2973,-89.8750,182.1250,63.50,55.00,8.50,-1.00,24.2,-1.0000
2979579,COOLDOWN,1,292784,2974,-89.8750,181.7500,63.25,54.75,8.50,-1.00,24.2,-1.0000
2980579,COOLDOWN,1,293784,2975,-89.8750,181.2500,63.50,55.25,8.25,-1.00,24.2,-1.0000
2981579,COOLDOWN,1,294784,2976,-89.8750,180.8750,62.75,54.50,8.25,-1.00,24.2,-1.0000
2982579,COOLDOWN,1,295784,2977,-90.0000,180.3750,63.00,56.25,6.75,-1.00,24.2,-1.0000
2983579,COOLDOWN,1,296784,2978,-90.0000,180.0000,63.00,55.75,7.25,-1.00,24.2,-1.0000
2984579,COOLDOWN,1,297784,2979,-90.0000,179.5000,63.00,55.50,7.50,-1.00,24.2,-1.0000
2985579,COOLDOWN,1,298784,2980,-90.1250,179.1250,62.75,55.50,7.25,-1.00,24.2,-1.0000
2986579,COOLDOWN,1,299784,2981,-90.1250,178.6250,63.25,56.00,7.25,-1.00,24.2,-1.0000
# COOL_STATUS: 5.0 min, Tt=63.2C Tb=56.0C Tamb=24.2C ** Remove cork to speed up! **
2987579,COOLDOWN,1,300784,2982,-90.1250,178.2500,63.00,55.50,7.50,-1.00,24.2,-1.0000
2988579,COOLDOWN,1,301784,2983,-90.1250,177.8750,63.00,55.25,7.75,-1.00,24.1,-1.0000
2989579,COOLDOWN,1,302784,2984,-90.2500,177.3750,63.50,55.75,7.75,-1.00,24.1,-1.0000
2990579,COOLDOWN,1,303784,2985,-90.2500,177.0000,63.25,55.25,8.00,-1.00,24.2,-1.0000
2991579,COOLDOWN,1,304784,2986,-90.2500,176.5000,63.00,55.25,7.75,-1.00,24.2,-1.0000
2992579,COOLDOWN,1,305784,2987,-90.2500,176.1250,63.25,54.50,8.75,-1.00,24.2,-1.0000
2993579,COOLDOWN,1,306784,2988,-90.2500,175.7500,62.75,55.50,7.25,-1.00,24.2,-1.0000
2994579,COOLDOWN,1,307784,2989,-90.3750,175.3750,62.75,55.00,7.75,-1.00,24.2,-1.0000
2995579,COOLDOWN,1,308784,2990,-90.3750,174.8750,62.75,55.25,7.50,-1.00,24.1,-1.0000
2996579,COOLDOWN,1,309784,2991,-90.2500,174.5000,62.50,55.25,7.25,-1.00,24.1,-1.0000
2997579,COOLDOWN,1,310784,2992,-90.3750,174.1250,63.00,55.50,7.50,-1.00,24.1,-1.0000
2998579,COOLDOWN,1,311784,2993,-90.2500,173.7500,62.75,56.00,6.75,-1.00,24.1,-1.0000
2999579,COOLDOWN,1,312784,2994,-90.3750,173.3750,63.00,55.75,7.25,-1.00,24.1,-1.0000
3000579,COOLDOWN,1,313784,2995,-90.3750,172.8750,63.25,55.00,8.25,-1.00,24.1,-1.0000
3001579,COOLDOWN,1,314784,2996,-90.3750,172.5000,63.00,55.00,8.00,-1.00,24.1,-1.0000
3002579,COOLDOWN,1,315784,2997,-90.3750,172.1250,63.00,54.75,8.25,-1.00,24.1,-1.0000
3003579,COOLDOWN,1,316784,2998,-90.3750,171.7500,62.25,55.00,7.25,-1.00,24.1,-1.0000
3004579,COOLDOWN,1,317784,2999,-90.3750,171.2500,62.75,54.75,8.00,-1.00,24.2,-1.0000
3005579,COOLDOWN,1,318784,3000,-90.3750,170.8750,63.00,55.00,8.00,-1.00,24.2,-1.0000
3006579,COOLDOWN,1,319784,3001,-90.3750,170.5000,63.25,54.50,8.75,-1.00,24.2,-1.0000
3007579,COOLDOWN,1,320784,3002,-90.3750,170.1250,63.00,55.00,8.00,-1.00,24.2,-1.0000
3008579,COOLDOWN,1,321784,3003,-90.3750,169.7500,63.00,55.00,8.00,-1.00,24.2,-1.0000
3009579,COOLDOWN,1,322784,3004,-90.3750,169.3750,62.75,54.75,8.00,-1.00,24.2,-1.0000
3010579,COOLDOWN,1,323784,3005,-90.3750,169.0000,63.00,54.25,8.75,-1.00,24.2,-1.0000
3011579,COOLDOWN,1,324784,3006,-90.3750,168.6250,62.00,54.50,7.50,-1.00,24.1,-1.0000
3012579,COOLDOWN,1,325784,3007,-90.2500,168.2500,62.50,53.50,9.00,-1.00,24.1,-1.0000
3013579,COOLDOWN,1,326784,3008,-90.2500,167.8750,62.50,54.75,7.75,-1.00,24.1,-1.0000
3014579,COOLDOWN,1,327784,3009,-90.2500,167.5000,62.50,54.75,7.75,-1.00,24.1,-1.0000
3015579,COOLDOWN,1,328784,3010,-90.2500,167.1250,62.50,55.25,7.25,-1.00,24.2,-1.0000
3016579,COOLDOWN,1,329784,3011,-90.2500,166.7500,62.00,55.25,6.75,-1.00,24.2,-1.0000
3017579,COOLDOWN,1,330784,3012,-90.2500,166.3750,62.50,54.50,8.00,-1.00,24.2,-1.0000
3018579,COOLDOWN,1,331784,3013,-90.2500,166.0000,62.50,53.75,8.75,-1.00,24.1,-1.0000
3019579,COOLDOWN,1,332784,3014,-90.1250,165.6250,62.00,55.00,7.00,-1.00,24.1,-1.0000
3020579,COOLDOWN,1,333784,3015,-90.1250,165.2500,62.00,54.25,7.75,-1.00,24.2,-1.0000
3021579,COOLDOWN,1,334784,3016,-90.1250,164.8750,62.50,53.50,9.00,-1.00,24.2,-1.0000
3022579,COOLDOWN,1,335784,3017,-90.1250,164.5000,61.50,54.50,7.00,-1.00,24.2,-1.0000
3023579,COOLDOWN,1,336784,3018,-90.1250,164.1250,62.25,53.50,8.75,-1.00,24.2,-1.0000
3024579,COOLDOWN,1,337784,3019,-90.0000,163.8750,61.25,54.25,7.00,-1.00,24.1,-1.0000
3025579,COOLDOWN,1,338784,3020,-90.0000,163.3750,62.00,54.25,7.75,-1.00,24.1,-1.0000
3026579,COOLDOWN,1,339784,3021,-90.0000,163.0000,61.75,54.00,7.75,-1.00,24.1,-1.0000
3027579,COOLDOWN,1,340784,3022,-89.8750,162.7500,61.75,54.25,7.50,-1.00,24.2,-1.0000
3028579,COOLDOWN,1,341784,3023,-89.8750,162.3750,61.50,53.75,7.75,-1.00,24.2,-1.0000
3029579,COOLDOWN,1,342784,3024,-89.8750,162.0000,61.50,54.50,7.00,-1.00,24.1,-1.0000
3030579,COOLDOWN,1,343784,3025,-89.8750,161.6250,61.50,53.25,8.25,-1.00,24.1,-1.0000
3031579,COOLDOWN,1,344784,3026,-89.7500,161.2500,61.75,54.25,7.50,-1.00,24.2,-1.0000
3032579,COOLDOWN,1,345784,3027,-89.7500,160.8750,61.25,53.75,7.50,-1.00,24.2,-1.0000
3033579,COOLDOWN,1,346784,3028,-89.7500,160.6250,61.25,54.25,7.00,-1.00,24.2,-1.0000
3034579,COOLDOWN,1,347784,3029,-89.6250,160.2500,61.75,54.25,7.50,-1.00,24.2,-1.0000
3035579,COOLDOWN,1,348784,3030,-89.6250,159.8750,61.75,54.50,7.25,-1.00,24.2,-1.0000
3036579,COOLDOWN,1,349784,3031,-89.5000,159.5000,61.75,54.25,7.50,-1.00,24.1,-1.0000
3037579,COOLDOWN,1,350784,3032,-89.5000,159.2500,61.25,54.75,6.50,-1.00,24.1,-1.0000
3038579,COOLDOWN,1,351784,3033,-89.5000,158.8750,61.25,54.50,6.75,-1.00,24.1,-1.0000
3039579,COOLDOWN,1,352784,3034,-89.5000,158.5000,61.75,54.50,7.25,-1.00,24.1,-1.0000
3040579,COOLDOWN,1,353784,3035,-89.3750,158.2500,61.50,54.25,7.25,-1.00,24.1,-1.0000
3041579,COOLDOWN,1,354784,3036,-89.3750,157.8750,61.50,53.75,7.75,-1.00,24.1,-1.0000
3042579,COOLDOWN,1,355784,3037,-89.2500,157.5000,61.25,54.25,7.00,-1.00,24.1,-1.0000
3043579,COOLDOWN,1,356784,3038,-89.2500,157.1250,61.25,53.75,7.50,-1.00,24.2,-1.0000
3044579,COOLDOWN,1,357784,3039,-89.2500,156.8750,61.25,54.25,7.00,-1.00,24.2,-1.0000
3045579,COOLDOWN,1,358784,3040,-89.1250,156.5000,61.75,54.25,7.50,-1.00,24.2,-1.0000
3046579,COOLDOWN,1,359784,3041,-89.1250,156.2500,61.00,54.00,7.00,-1.00,24.2,-1.0000
3047579,COOLDOWN,1,360784,3042,-89.0000,155.8750,60.75,53.50,7.25,-1.00,24.2,-1.0000
3048579,COOLDOWN,1,361784,3043,-89.0000,155.5000,60.75,54.00,6.75,-1.00,24.2,-1.0000
3049579,COOLDOWN,1,362784,3044,-88.8750,155.2500,61.25,53.50,7.75,-1.00,24.2,-1.0000
3050579,COOLDOWN,1,363784,3045,-88.8750,154.8750,60.50,53.50,7.00,-1.00,24.1,-1.0000
3051579,COOLDOWN,1,364784,3046,-88.7500,154.5000,61.00,53.50,7.50,-1.00,24.1,-1.0000
3052579,COOLDOWN,1,365784,3047,-88.7500,154.2500,61.25,53.25,8.00,-1.00,24.2,-1.0000
3053579,COOLDOWN,1,366784,3048,-88.6250,153.8750,61.00,53.50,7.50,-1.00,24.2,-1.0000
3054579,COOLDOWN,1,367784,3049,-88.6250,153.6250,61.25,52.50,8.75,-1.00,24.1,-1.0000
3055579,COOLDOWN,1,368784,3050,-88.6250,153.2500,61.50,53.00,8.50,-1.00,24.1,-1.0000
3056579,COOLDOWN,1,369784,3051,-88.5000,153.0000,61.00,53.75,7.25,-1.00,24.1,-1.0000
3057579,COOLDOWN,1,370784,3052,-88.3750,152.7500,60.75,53.50,7.25,-1.00,24.1,-1.0000
3058579,COOLDOWN,1,371784,3053,-88.3750,152.3750,60.75,53.75,7.00,-1.00,24.1,-1.0000
3059579,COOLDOWN,1,372784,3054,-88.2500,152.0000,60.50,54.00,6.50,-1.00,24.2,-1.0000
3060579,COOLDOWN,1,373784,3055,-88.2500,151.7500,61.75,53.75,8.00,-1.00,24.2,-1.0000
3061579,COOLDOWN,1,374784,3056,-88.2500,151.3750,61.75,53.50,8.25,-1.00,24.2,-1.0000
3062579,COOLDOWN,1,375784,3057,-88.1250,151.1250,61.00,53.25,7.75,-1.00,24.2,-1.0000
3063579,COOLDOWN,1,376784,3058,-88.0000,150.7500,61.25,53.25,8.00,-1.00,24.1,-1.0000
3064579,COOLDOWN,1,377784,3059,-88.0000,150.5000,61.25,53.50,7.75,-1.00,24.1,-1.0000
3065579,COOLDOWN,1,378784,3060,-87.8750,150.1250,60.50,52.75,7.75,-1.00,24.1,-1.0000
3066579,COOLDOWN,1,379784,3061,-87.8750,149.8750,60.75,53.50,7.25,-1.00,24.2,-1.0000
3067579,COOLDOWN,1,380784,3062,-87.7500,149.5000,61.50,53.50,8.00,-1.00,24.2,-1.0000
3068579,COOLDOWN,1,381784,3063,-87.6250,149.2500,60.25,53.25,7.00,-1.00,24.1,-1.0000
3069579,COOLDOWN,1,382784,3064,-87.6250,149.0000,60.75,53.50,7.25,-1.00,24.1,-1.0000
3070579,COOLDOWN,1,383784,3065,-87.5000,148.6250,60.75,53.50,7.25,-1.00,24.2,-1.0000
3071579,COOLDOWN,1,384784,3066,-87.5000,148.3750,60.50,53.50,7.00,-1.00,24.2,-1.0000
3072579,COOLDOWN,1,385784,3067,-87.3750,148.1250,60.50,53.00,7.50,-1.00,24.2,-1.0000
3073579,COOLDOWN,1,386784,3068,-87.3750,147.7500,60.50,53.50,7.00,-1.00,24.2,-1.0000
3074579,COOLDOWN,1,387784,3069,-87.2500,147.5000,60.00,52.25,7.75,-1.00,24.2,-1.0000
3075579,COOLDOWN,1,388784,3070,-87.2500,147.2500,60.50,53.50,7.00,-1.00,24.2,-1.0000
3076579,COOLDOWN,1,389784,3071,-87.1250,146.8750,60.00,53.50,6.50,-1.00,24.2,-1.0000
3077579,COOLDOWN,1,390784,3072,-87.0000,146.6250,60.25,53.25,7.00,-1.00,24.2,-1.0000
3078579,COOLDOWN,1,391784,3073,-87.0000,146.3750,59.75,53.50,6.25,-1.00,24.2,-1.0000
3079579,COOLDOWN,1,392784,3074,-86.8750,146.0000,60.00,53.75,6.25,-1.00,24.1,-1.0000
3080579,COOLDOWN,1,393784,3075,-86.7500,145.7500,60.25,53.50,6.75,-1.00,24.1,-1.0000
3081579,COOLDOWN,1,394784,3076,-86.7500,145.3750,60.25,53.25,7.00,-1.00,24.1,-1.0000
3082579,COOLDOWN,1,395784,3077,-86.6250,145.1250,60.50,53.50,7.00,-1.00,24.2,-1.0000
3083579,COOLDOWN,1,396784,3078,-86.5000,144.8750,60.50,52.50,8.00,-1.00,24.2,-1.0000
3084579,COOLDOWN,1,397784,3079,-86.5000,144.6250,60.25,53.75,6.50,-1.00,24.1,-1.0000
3085579,COOLDOWN,1,398784,3080,-86.3750,144.2500,59.75,52.00,7.75,-1.00,24.1,-1.0000
3086579,COOLDOWN,1,399784,3081,-86.3750,144.0000,60.75,53.75,7.00,-1.00,24.1,-1.0000
3087579,COOLDOWN,1,400784,3082,-86.2500,143.7500,59.75,53.25,6.50,-1.00,24.1,-1.0000
3088579,COOLDOWN,1,401784,3083,-86.2500,143.5000,60.00,53.25,6.75,-1.00,24.1,-1.0000
3089579,COOLDOWN,1,402784,3084,-86.1250,143.1250,59.50,53.50,6.00,-1.00,24.1,-1.0000
3090579,COOLDOWN,1,403784,3085,-86.0000,142.8750,60.50,53.25,7.25,-1.00,24.1,-1.0000
3091579,COOLDOWN,1,404784,3086,-85.8750,142.6250,59.75,53.25,6.50,-1.00,24.2,-1.0000
3092579,COOLDOWN,1,405784,3087,-85.8750,142.3750,60.00,52.75,7.25,-1.00,24.2,-1.0000
3093579,COOLDOWN,1,406784,3088,-85.7500,142.0000,60.00,53.75,6.25,-1.00,24.1,-1.0000
3094579,COOLDOWN,1,407784,3089,-85.7500,141.7500,59.75,53.50,6.25,-1.00,24.1,-1.0000
3095579,COOLDOWN,1,408784,3090,-85.6250,141.5000,59.75,53.25,6.50,-1.00,24.2,-1.0000
3096579,COOLDOWN,1,409784,3091,-85.5000,141.2500,59.50,53.25,6.25,-1.00,24.2,-1.0000
3097579,COOLDOWN,1,410784,3092,-85.3750,141.0000,60.50,53.00,7.50,-1.00,24.2,-1.0000
3098579,COOLDOWN,1,411784,3093,-85.3750,140.6250,59.75,53.50,6.25,-1.00,24.1,-1.0000
3099579,COOLDOWN,1,412784,3094,-85.2500,140.3750,60.00,53.75,6.25,-1.00,24.1,-1.0000
3100579,COOLDOWN,1,413784,3095,-85.1250,140.1250,59.50,53.50,6.00,-1.00,24.1,-1.0000
3101579,COOLDOWN,1,414784,3096,-85.0000,139.8750,60.50,53.50,7.00,-1.00,24.1,-1.0000
3102579,COOLDOWN,1,415784,3097,-85.0000,139.6250,59.75,53.75,6.00,-1.00,24.1,-1.0000
3103579,COOLDOWN,1,416784,3098,-84.8750,139.3750,60.00,53.25,6.75,-1.00,24.1,-1.0000
3104579,COOLDOWN,1,417784,3099,-84.8750,139.1250,59.75,53.75,6.00,-1.00,24.1,-1.0000
3105579,COOLDOWN,1,418784,3100,-84.7500,138.8750,59.75,51.75,8.00,-1.00,24.1,-1.0000
3106579,COOLDOWN,1,419784,3101,-84.6250,138.5000,59.25,53.50,5.75,-1.00,24.1,-1.0000
3107579,COOLDOWN,1,420784,3102,-84.6250,138.3750,60.00,53.25,6.75,-1.00,24.2,-1.0000
3108579,COOLDOWN,1,421784,3103,-84.3750,138.0000,59.25,53.75,5.50,-1.00,24.2,-1.0000
3109579,COOLDOWN,1,422784,3104,-84.3750,137.7500,59.25,53.50,5.75,-1.00,24.2,-1.0000
3110579,COOLDOWN,1,423784,3105,-84.2500,137.5000,59.75,53.00,6.75,-1.00,24.2,-1.0000
3111579,COOLDOWN,1,424784,3106,-84.1250,137.3750,60.00,53.50,6.50,-1.00,24.1,-1.0000
3112579,COOLDOWN,1,425784,3107,-84.1250,137.0000,59.50,53.25,6.25,-1.00,24.1,-1.0000
3113579,COOLDOWN,1,426784,3108,-84.0000,136.7500,59.00,53.25,5.75,-1.00,24.1,-1.0000
3114579,COOLDOWN,1,427784,3109,-83.8750,136.5000,59.50,52.00,7.50,-1.00,24.2,-1.0000
3115579,COOLDOWN,1,428784,3110,-83.8750,136.2500,59.75,53.25,6.50,-1.00,24.2,-1.0000
3116579,COOLDOWN,1,429784,3111,-83.7500,136.0000,59.50,52.25,7.25,-1.00,24.1,-1.0000
3117579,COOLDOWN,1,430784,3112,-83.6250,135.7500,59.00,53.25,5.75,-1.00,24.1,-1.0000
3118579,COOLDOWN,1,431784,3113,-83.5000,135.5000,59.25,53.00,6.25,-1.00,24.1,-1.0000
3119579,COOLDOWN,1,432784,3114,-83.5000,135.3750,59.50,52.75,6.75,-1.00,24.1,-1.0000
3120579,COOLDOWN,1,433784,3115,-83.3750,135.0000,59.50,53.00,6.50,-1.00,24.2,-1.0000
3121579,COOLDOWN,1,434784,3116,-83.2500,134.7500,59.25,53.50,5.75,-1.00,24.2,-1.0000
3122579,COOLDOWN,1,435784,3117,-83.1250,134.5000,59.00,53.00,6.00,-1.00,24.2,-1.0000
3123579,COOLDOWN,1,436784,3118,-83.1250,134.2500,59.50,52.75,6.75,-1.00,24.1,-1.0000
3124579,COOLDOWN,1,437784,3119,-83.0000,134.0000,58.25,53.50,4.75,-1.00,24.1,-1.0000
3125579,COOLDOWN,1,438784,3120,-82.8750,133.7500,58.75,52.00,6.75,-1.00,24.1,-1.0000
3126579,COOLDOWN,1,439784,3121,-82.7500,133.6250,58.50,53.00,5.50,-1.00,24.1,-1.0000
3127579,COOLDOWN,1,440784,3122,-82.6250,133.3750,59.00,51.00,8.00,-1.00,24.2,-1.0000
3128579,COOLDOWN,1,441784,3123,-82.6250,133.0000,58.75,52.75,6.00,-1.00,24.2,-1.0000
3129579,COOLDOWN,1,442784,3124,-82.5000,132.7500,59.25,52.25,7.00,-1.00,24.2,-1.0000
3130579,COOLDOWN,1,443784,3125,-82.3750,132.6250,59.00,52.75,6.25,-1.00,24.1,-1.0000
3131579,COOLDOWN,1,444784,3126,-82.3750,132.3750,59.25,53.00,6.25,-1.00,24.1,-1.0000
3132579,COOLDOWN,1,445784,3127,-82.2500,132.1250,58.75,52.50,6.25,-1.00,24.2,-1.0000
3133579,COOLDOWN,1,446784,3128,-82.1250,131.8750,58.75,52.00,6.75,-1.00,24.2,-1.0000
3134579,COOLDOWN,1,447784,3129,-82.0000,131.6250,58.75,51.50,7.25,-1.00,24.1,-1.0000
3135579,COOLDOWN,1,448784,3130,-81.8750,131.3750,58.50,52.00,6.50,-1.00,24.1,-1.0000
3136579,COOLDOWN,1,449784,3131,-81.7500,131.1250,58.75,53.00,5.75,-1.00,24.2,-1.0000
3137579,COOLDOWN,1,450784,3132,-81.7500,131.0000,58.25,52.75,5.50,-1.00,24.2,-1.0000
3138579,COOLDOWN,1,451784,3133,-81.6250,130.7500,58.50,50.50,8.00,-1.00,24.2,-1.0000
3139579,COOLDOWN,1,452784,3134,-81.5000,130.5000,58.50,52.25,6.25,-1.00,24.2,-1.0000
3140579,COOLDOWN,1,453784,3135,-81.3750,130.2500,58.25,52.50,5.75,-1.00,24.2,-1.0000
3141579,COOLDOWN,1,454784,3136,-81.3750,130.0000,58.00,52.00,6.00,-1.00,24.1,-1.0000
3142579,COOLDOWN,1,455784,3137,-81.2500,129.7500,58.50,52.25,6.25,-1.00,24.1,-1.0000
3143579,COOLDOWN,1,456784,3138,-81.1250,129.6250,58.50,52.25,6.25,-1.00,24.2,-1.0000
3144579,COOLDOWN,1,457784,3139,-81.0000,129.3750,58.50,52.00,6.50,-1.00,24.2,-1.0000
3145579,COOLDOWN,1,458784,3140,-80.8750,129.1250,58.50,52.25,6.25,-1.00,24.2,-1.0000
3146579,COOLDOWN,1,459784,3141,-80.7500,128.7500,58.75,51.75,7.00,-1.00,24.2,-1.0000
3147579,COOLDOWN,1,460784,3142,-80.7500,128.6250,58.00,50.75,7.25,-1.00,24.2,-1.0000
3148579,COOLDOWN,1,461784,3143,-80.6250,128.3750,57.75,52.75,5.00,-1.00,24.2,-1.0000
3149579,COOLDOWN,1,462784,3144,-80.5000,128.1250,57.75,52.50,5.25,-1.00,24.2,-1.0000
3150579,COOLDOWN,1,463784,3145,-80.3750,128.0000,57.50,52.50,5.00,-1.00,24.1,-1.0000
3151579,COOLDOWN,1,464784,3146,-80.2500,127.7500,58.00,52.00,6.00,-1.00,24.1,-1.0000
3152579,COOLDOWN,1,465784,3147,-80.2500,127.5000,57.75,52.25,5.50,-1.00,24.2,-1.0000
3153579,COOLDOWN,1,466784,3148,-80.1250,127.2500,57.75,52.50,5.25,-1.00,24.2,-1.0000
3154579,COOLDOWN,1,467784,3149,-80.0000,127.1250,57.75,52.50,5.25,-1.00,24.2,-1.0000
3155579,COOLDOWN,1,468784,3150,-79.8750,126.8750,58.00,52.25,5.75,-1.00,24.1,-1.0000
3156579,COOLDOWN,1,469784,3151,-79.7500,126.6250,58.00,51.50,6.50,-1.00,24.1,-1.0000
3157579,COOLDOWN,1,470784,3152,-79.7500,126.3750,58.25,52.25,6.00,-1.00,24.2,-1.0000
3158579,COOLDOWN,1,471784,3153,-79.6250,126.2500,58.50,51.25,7.25,-1.00,24.2,-1.0000
3159579,COOLDOWN,1,472784,3154,-79.5000,126.0000,57.50,52.00,5.50,-1.00,24.2,-1.0000
3160579,COOLDOWN,1,473784,3155,-79.3750,125.7500,58.25,52.75,5.50,-1.00,24.2,-1.0000
3161579,COOLDOWN,1,474784,3156,-79.2500,125.5000,57.50,52.50,5.00,-1.00,24.2,-1.0000
3162579,COOLDOWN,1,475784,3157,-79.2500,125.3750,57.50,52.25,5.25,-1.00,24.2,-1.0000
3163579,COOLDOWN,1,476784,3158,-79.1250,125.1250,57.50,52.50,5.00,-1.00,24.2,-1.0000
3164579,COOLDOWN,1,477784,3159,-79.0000,124.8750,57.50,52.25,5.25,-1.00,24.2,-1.0000
3165579,COOLDOWN,1,478784,3160,-78.8750,124.6250,57.50,52.00,5.50,-1.00,24.2,-1.0000
3166579,COOLDOWN,1,479784,3161,-78.7500,124.3750,58.50,51.75,6.75,-1.00,24.2,-1.0000
3167579,COOLDOWN,1,480784,3162,-78.7500,124.2500,57.75,51.25,6.50,-1.00,24.2,-1.0000
3168579,COOLDOWN,1,481784,3163,-78.6250,124.1250,57.75,51.75,6.00,-1.00,24.2,-1.0000
3169579,COOLDOWN,1,482784,3164,-78.5000,123.7500,58.00,51.50,6.50,-1.00,24.2,-1.0000
3170579,COOLDOWN,1,483784,3165,-78.3750,123.6250,57.50,52.25,5.25,-1.00,24.2,-1.0000
3171579,COOLDOWN,1,484784,3166,-78.3750,123.3750,57.75,52.25,5.50,-1.00,24.2,-1.0000
3172579,COOLDOWN,1,485784,3167,-78.2500,123.1250,57.50,52.00,5.50,-1.00,24.2,-1.0000
3173579,COOLDOWN,1,486784,3168,-78.1250,123.0000,57.50,52.25,5.25,-1.00,24.1,-1.0000
3174579,COOLDOWN,1,487784,3169,-78.0000,122.7500,57.00,52.50,4.50,-1.00,24.1,-1.0000
3175579,COOLDOWN,1,488784,3170,-77.8750,122.6250,57.75,52.75,5.00,-1.00,24.2,-1.0000
3176579,COOLDOWN,1,489784,3171,-77.7500,122.3750,56.75,52.00,4.75,-1.00,24.2,-1.0000
3177579,COOLDOWN,1,490784,3172,-77.6250,122.2500,57.25,51.50,5.75,-1.00,24.2,-1.0000
3178579,COOLDOWN,1,491784,3173,-77.6250,121.8750,57.75,51.00,6.75,-1.00,24.1,-1.0000
3179579,COOLDOWN,1,492784,3174,-77.5000,121.7500,57.75,52.50,5.25,-1.00,24.1,-1.0000
3180579,COOLDOWN,1,493784,3175,-77.3750,121.6250,57.50,51.75,5.75,-1.00,24.2,-1.0000
3181579,COOLDOWN,1,494784,3176,-77.2500,121.3750,57.50,52.50,5.00,-1.00,24.2,-1.0000
3182579,COOLDOWN,1,495784,3177,-77.1250,121.1250,56.75,50.75,6.00,-1.00,24.2,-1.0000
3183579,COOLDOWN,1,496784,3178,-77.1250,121.0000,57.25,51.00,6.25,-1.00,24.2,-1.0000
3184579,COOLDOWN,1,497784,3179,-76.8750,120.7500,57.00,49.75,7.25,-1.00,24.2,-1.0000
3185579,COOLDOWN,1,498784,3180,-76.8750,120.5000,56.75,51.50,5.25,-1.00,24.2,-1.0000
3186579,COOLDOWN,1,499784,3181,-76.7500,120.3750,57.50,51.00,6.50,-1.00,24.2,-1.0000
3187579,COOLDOWN,1,500784,3182,-76.6250,120.1250,56.75,50.25,6.50,-1.00,24.2,-1.0000
3188579,COOLDOWN,1,501784,3183,-76.5000,120.0000,57.25,50.25,7.00,-1.00,24.2,-1.0000
3189579,COOLDOWN,1,502784,3184,-76.5000,119.8750,56.50,49.50,7.00,-1.00,24.1,-1.0000
3190579,COOLDOWN,1,503784,3185,-76.3750,119.6250,57.25,51.25,6.00,-1.00,24.1,-1.0000
3191579,COOLDOWN,1,504784,3186,-76.2500,119.3750,57.00,50.50,6.50,-1.00,24.2,-1.0000
3192579,COOLDOWN,1,505784,3187,-76.1250,119.1250,57.25,51.00,6.25,-1.00,24.2,-1.0000
3193579,COOLDOWN,1,506784,3188,-76.1250,119.0000,57.00,50.50,6.50,-1.00,24.2,-1.0000
3194579,COOLDOWN,1,507784,3189,-75.8750,118.8750,57.50,50.00,7.50,-1.00,24.2,-1.0000
3195579,COOLDOWN,1,508784,3190,-75.7500,118.6250,57.25,50.00,7.25,-1.00,24.2,-1.0000
3196579,COOLDOWN,1,509784,3191,-75.7500,118.3750,57.75,49.75,8.00,-1.00,24.2,-1.0000
3197579,COOLDOWN,1,510784,3192,-75.6250,118.2500,57.25,50.75,6.50,-1.00,24.2,-1.0000
3198579,COOLDOWN,1,511784,3193,-75.5000,118.0000,56.50,50.00,6.50,-1.00,24.2,-1.0000
3199579,COOLDOWN,1,512784,3194,-75.3750,117.8750,57.00,50.00,7.00,-1.00,24.2,-1.0000
3200579,COOLDOWN,1,513784,3195,-75.2500,117.6250,56.50,50.00,6.50,-1.00,24.2,-1.0000
3201579,COOLDOWN,1,514784,3196,-75.2500,117.5000,57.50,49.75,7.75,-1.00,24.2,-1.0000
3202579,COOLDOWN,1,515784,3197,-75.1250,117.2500,57.00,50.00,7.00,-1.00,24.2,-1.0000
3203579,COOLDOWN,1,516784,3198,-75.0000,117.1250,57.00,49.75,7.25,-1.00,24.1,-1.0000
