n,b_per_K,dT_K,pressure_Torr,R_total_percent
1.0,0.0,20.0,0.00044531128692373064,5.744258864924046
1.0,0.0,20.0,0.00046872852212363986,5.73506486199693
1.0,0.0,20.0,0.0004933771810949873,5.725420090133704
1.0,0.0,20.0,0.0005193220197533174,5.715304187368098
1.0,0.0,20.0,0.0005466311992826877,5.704696052001723
1.0,0.0,20.0,0.0005753764652058564,5.693573834830867
1.0,0.0,20.0,0.0006056333358710846,5.681914933630594
1.0,0.0,20.0,0.0006374813008507548,5.669695990203105
1.0,0.0,20.0,0.0006710040297730123,5.6568928903189875
1.0,0.0,20.0,0.0007062895921350836,5.643480766903752
1.0,0.0,20.0,0.0007434306886757332,5.629434006844813
1.0,0.0,20.0,0.0007825248949147308,5.614726261816605
1.0,0.0,20.0,0.000823674917499137,5.59933046354415
1.0,0.0,20.0,0.0008669888640298618,5.58321884394597
1.0,0.0,20.0,0.0009125805270773933,5.566362960617033
1.0,0.0,20.0,0.000960569683132825,5.548733728129496
1.0,0.0,20.0,0.0010110824072795995,5.530301455644349
1.0,0.0,20.0,0.0010642514044126353,5.511035891337945
1.0,0.0,20.0,0.0011202163578750272,5.490906274154739
1.0,0.0,20.0,0.001179124296428216,5.469881393399878
1.0,0.0,20.0,0.0012411299805197495,5.447929656681971
1.0,0.0,20.0,0.0013063963088633807,5.425019166705591
1.0,0.0,20.0,0.001375094746399698,5.401117807394629
1.0,0.0,20.0,0.0014474057747615632,5.376193339801549
1.0,0.0,20.0,0.0015235193664278428,5.350213508218982
1.0,0.0,20.0,0.0016036354838110682,5.323146156863134
1.0,0.0,20.0,0.0016879646045902495,5.294959357437468
1.0,0.0,20.0,0.0017767282746689304,5.2656215478116275
1.0,0.0,20.0,0.001870159690211239,5.235101681963572
1.0,0.0,20.0,0.0019685043102849846,5.203369391228985
1.0,0.0,20.0,0.0020720205017213666,5.170395156785523
1.0,0.0,20.0,0.002180980217885382,5.136150493164204
1.0,0.0,20.0,0.002295669713140234,5.100608142430052
1.0,0.0,20.0,0.0024163902948826843,5.063742278508743
1.0,0.0,20.0,0.0025434591151251343,5.025528720953676
1.0,0.0,20.0,0.0026772100037039774,4.985945157252636
1.0,0.0,20.0,0.002817994345303258,4.944971372564266
1.0,0.0,20.0,0.002966182002597652,4.902589485556308
1.0,0.0,20.0,0.003122162287940079,4.858784188790222
1.0,0.0,20.0,0.003286344986146649,4.813542991864916
1.0,0.0,20.0,0.0034591614310660406,4.766856465301905
1.0,0.0,20.0,0.0036410656387615443,4.718718482924977
1.0,0.0,20.0,0.0038325355002829073,4.669126460270578
1.0,0.0,20.0,0.004034074037161489,4.618081586361211
1.0,0.0,20.0,0.004246210722927182,4.5655890459930015
1.0,0.0,20.0,0.004469502874118922,4.511658229535254
1.0,0.0,20.0,0.0047045371144431225,4.45630292712107
1.0,0.0,20.0,0.0049519309159267244,4.399541504030746
1.0,0.0,20.0,0.005212334221113589,4.341397054041196
1.0,0.0,20.0,0.005486431150566126,4.281897527539313
1.0,0.0,20.0,0.005774941800157897,4.221075831282262
1.0,0.0,20.0,0.006078624132879112,4.158969896835107
1.0,0.0,20.0,0.006398275970124932,4.095622714931979
1.0,0.0,20.0,0.0067347370876981874,4.031082333290081
1.0,0.0,20.0,0.00708889142203283,3.9654018157563087
1.0,0.0,20.0,0.007461669392434449,3.898639161084061
1.0,0.0,20.0,0.007854050345438509,3.830857180115399
1.0,0.0,20.0,0.008267065127708247,3.7621233306778024
1.0,0.0,20.0,0.008701798794231424,3.692509510083708
1.0,0.0,20.0,0.009159393458931004,3.6220918057376705
1.0,0.0,20.0,0.009641051295178548,3.5509502049951847
1.0,0.0,20.0,0.010148037694093356,3.4791682660661793
1.0,0.0,20.0,0.010681684588924543,3.406832752401301
1.0,0.0,20.0,0.011243393954249776,3.3340332336214917
1.0,0.0,20.0,0.011834641489183688,3.260861656639613
1.0,0.0,20.0,0.012456980494272218,3.1874118911574545
1.0,0.0,20.0,0.013112045952258273,3.1137792541897857
1.0,0.0,20.0,0.013801558823439189,3.040060018658841
1.0,0.0,20.0,0.014527330566900996,2.966350911399118
1.0,0.0,20.0,0.015291267899507171,2.8927486061159913
1.0,0.0,20.0,0.01609537780514473,2.8193492169348744
1.0,0.0,20.0,0.016941772807387345,2.7462477981695876
1.0,0.0,20.0,0.01783267651942814,2.673537855816721
1.0,0.0,20.0,0.018770429485862314,2.6013108760641668
1.0,0.0,20.0,0.019757495331666965,2.5296558757802456
1.0,0.0,20.0,0.020796467234532736,2.4586589795450697
1.0,0.0,20.0,0.021890074737550433,2.3884030272989465
1.0,0.0,20.0,0.023041190920151493,2.318967216138712
1.0,0.0,20.0,0.024252839946140786,2.2504267791936705
1.0,0.0,20.0,0.025528205008652223,2.1828527038859624
1.0,0.0,20.0,0.02687063669289897,2.1163114912322145
1.0,0.0,20.0,0.028283661778689566,2.0508649571958637
1.0,0.0,20.0,0.02977099250583475,1.9865700764628125
1.0,0.0,20.0,0.03133653632678728,1.92347886840476
1.0,0.0,20.0,0.03298440617213562,1.8616383244231427
1.0,0.0,20.0,0.03471893125592162,1.8010903753443053
1.0,0.0,20.0,0.03654466844916867,1.7418718970704905
1.0,0.0,20.0,0.03846641425150099,1.684014752287788
1.0,0.0,20.0,0.04048921739230442,1.6275458656955344
1.0,0.0,20.0,0.04261839209453522,1.5724873299519881
1.0,0.0,20.0,0.04485953203602197,1.5188565393312592
1.0,0.0,20.0,0.04721852504494004,1.4666663479506958
1.0,0.0,20.0,0.04970156856806445,1.4159252493574748
1.0,0.0,20.0,0.052315185952440606,1.3666375742484638
1.0,0.0,20.0,0.055066243583245855,1.3188037031385047
1.0,0.0,20.0,0.05796196892286703,1.2724202908769078
1.0,0.0,20.0,0.06100996949858357,1.2274805000400457
1.0,0.0,20.0,0.0642182528887423,1.1839742403866538
1.0,0.0,20.0,0.06759524775992874,1.1418884117493366
1.0,0.0,20.0,0.07114982601040433,1.1012071479430618
1.0,0.0,20.0,0.07489132607798205,1.061912059490644
1.0,0.0,20.0,0.07882957747357616,1.0239824731959501
1.0,0.0,20.0,0.08297492660487786,0.9873956668261075
1.0,0.0,20.0,0.08733826395800094,0.9521270973955831
1.0,0.0,20.0,0.09193105270850606,0.9181506217702085
1.0,0.0,20.0,0.09676535883697175,0.8854387085262205
1.0,0.0,20.0,0.10185388282822885,0.8539626402055855
1.0,0.0,20.0,0.10720999303753742,0.823692705301271
1.0,0.0,20.0,0.11284776081136579,0.7945983794849898
1.0,0.0,20.0,0.11878199745503625,0.7666484957526309
1.0,0.0,20.0,0.12502829314436154,0.7398114033090764
1.0,0.0,20.0,0.1316030578834957,0.714055115145551
1.0,0.0,20.0,0.13852356461660462,0.6893474443770531
1.0,0.0,20.0,0.1458079946066139,0.6656561295066865
1.0,0.0,20.0,0.15347548520025558,0.6429489488687823
1.0,0.0,20.0,0.16154618010489644,0.621193824572952
1.0,0.0,20.0,0.17004128230923643,0.6003589163292355
1.0,0.0,20.0,0.1789831097869027,0.580412705580069
1.0,0.0,20.0,0.1883951541292886,0.5613240704000155
1.0,0.0,20.0,0.19830214226166915,0.5430623516490929
1.0,0.0,20.0,0.2087301014047364,0.5255974108821615
1.0,0.0,20.0,0.21970642745221153,0.5088996805258317
1.0,0.0,20.0,0.23125995694418106,0.49294020683658957
1.0,0.0,20.0,0.2434210428252359,0.4776906861502228
1.0,0.0,20.0,0.25622163418644706,0.4631234949245888
1.0,0.0,20.0,0.269695360200665,0.44921171406606675
1.0,0.0,20.0,0.28387761847166376,0.43592914801360294
1.0,0.0,20.0,0.29880566802922937,0.42325033903765075
1.0,0.0,20.0,0.3145187272145109,0.41115057719032233
1.0,0.0,20.0,0.3310580767127861,0.3996059063223534
1.0,0.0,20.0,0.34846716800433625,0.3885931265602771
1.0,0.0,20.0,0.366791737518338,0.3780897936138228
1.0,0.0,20.0,0.38607992678968106,0.36807421526106054
1.0,0.0,20.0,0.40638240893437044,0.35852544533558905
1.0,0.0,20.0,0.42775252177579887,0.3494232755172799
1.0,0.0,20.0,0.45024640797162163,0.3407482252062888
1.0,0.0,20.0,0.4739231625093784,0.33248152973766043
1.0,0.0,20.0,0.49884498795834276,0.3246051271745376
1.0,0.0,20.0,0.5250773578854879,0.3171016438965335
1.0,0.0,20.0,0.552689188864875,0.3099543791821757
1.0,0.0,20.0,0.5817530215323635,0.3031472889655662
1.0,0.0,20.0,0.6123452111613106,0.2966649689312817
1.0,0.0,20.0,0.6445461282599118,0.2904926370947303
1.0,0.0,20.0,0.6784403697172101,0.28461611600130166
1.0,0.0,20.0,0.7141169810524661,0.279021814663194
1.0,0.0,20.0,0.7516696903517901,0.27369671033994347
1.0,0.0,20.0,0.7911971545066018,0.2686283302573811
1.0,0.0,20.0,0.832803218400853,0.26380473334803867
1.0,0.0,20.0,0.8765971877279173,0.2592144920864792
1.0,0.0,20.0,0.9226941161538957,0.2548466744833222
1.0,0.0,20.0,0.9712151075817389,0.25069082629394224
1.0,0.0,20.0,1.0222876343103102,0.24673695348924607
1.0,0.0,20.0,1.076045871924221,0.2429755050298077
1.0,0.0,20.0,1.1326310517942668,0.23939735597739986
1.0,0.0,20.0,1.192191832114505,0.23599379097323236
1.0,0.0,20.0,1.254884688450791,0.2327564881060562
1.0,0.0,20.0,1.320874324826769,0.22967750318927393
1.0,0.0,20.0,1.3903341064273358,0.22674925446191097
1.0,0.0,20.0,1.4634465150563152,0.22396450772437237
1.0,0.0,20.0,1.5404036285449538,0.22131636191717874
1.0,0.0,20.0,1.6214076253706786,0.21879823514685537
1.0,0.0,20.0,1.7066713158118654,0.21640385116226124
1.0,0.0,20.0,1.7964187010339918,0.21412722628040282
1.0,0.0,20.0,1.8908855615760498,0.21196265676066695
1.0,0.0,20.0,1.990320076783208,0.2099047066232762
1.0,0.0,20.0,2.094983476813121,0.2079481959071705
1.0,0.0,20.0,2.205150728928738,0.20608818936080908
1.0,0.0,20.0,2.3211112598806958,0.20431998555852093
1.0,0.0,20.0,2.4431697162770436,0.2026391064339661
1.0,0.0,20.0,2.5716467649379586,0.2010412872217815
1.0,0.0,20.0,2.7068799353380433,0.19952246679744157
1.0,0.0,20.0,2.849224506349518,0.19807877840549715
1.0,0.0,20.0,2.9990544396158607,0.19670654076533456
1.0,0.0,20.0,3.1567633620080344,0.1954022495436858
1.0,0.0,20.0,3.322765599744396,0.19416256918294295
1.0,0.0,20.0,3.497497266890997,0.1929843250739971
1.0,0.0,20.0,3.6814174111020592,0.19186449606254374
1.0,0.0,20.0,3.875009219610563,0.1908002072773085
1.0,0.0,20.0,4.078781288637367,0.1897887232696016
1.0,0.0,20.0,4.2932689595536635,0.1888274414524549
1.0,0.0,20.0,4.5190357253072495,0.18791388582906077
1.0,0.0,20.0,4.756674710807369,0.18704570099932205
1.0,0.0,20.0,5.00681023115746,0.18622064643403213
1.0,0.0,20.0,5.270099431829364,0.1854365910066269
1.0,0.0,20.0,5.547234015088183,0.18469150777180587
1.0,0.0,20.0,5.838942057203225,0.18398346898187423
1.0,0.0,20.0,6.145989921219274,0.18331064133052521
1.0,0.0,20.0,6.469184270313132,0.18267128141515876
1.0,0.0,20.0,6.8093741870250835,0.1820637314084328
1.0,0.0,20.0,7.16745340393265,0.18148641493045403
1.0,0.0,20.0,7.544362651627123,0.18093783311285971
1.0,0.0,20.0,7.941092130161139,0.1804165608467745
1.0,0.0,20.0,8.358684110460485,0.1799212432065156
1.0,0.0,20.0,8.798235672534217,0.17945059204151903
1.0,0.0,20.0,9.26090158767697,0.17900338272915928
1.0,0.0,20.0,9.74789735223523,0.17857845108093517
1.0,0.0,20.0,10.260502380908038,0.17817469039571598
1.0,0.0,20.0,10.800063367971216,0.1777910486531642
1.0,0.0,20.0,11.367997825255749,0.177426525840918
1.0,0.0,20.0,11.965797806174857,0.17708017140971588
1.0,0.0,20.0,12.595033825583783,0.17675108185046806
1.0,0.0,20.0,13.257358985770013,0.17643839838765718
1.0,0.0,20.0,13.954513319413879,0.17614130478382783
1.0,0.0,20.0,14.688328360928756,0.1758590252498582
1.0,0.0,20.0,15.460731958190992,0.17559082245635071
1.0,0.0,20.0,16.273753337300388,0.17533599564107938
1.0,0.0,20.0,17.12952843367724,0.17509387880827454
1.0,0.0,20.0,18.03030550350178,0.17486383901537117
1.0,0.0,20.0,18.978451030237625,0.17464527474297942
1.0,0.0,20.0,19.976455941757308,0.17443761434430272
1.0,0.0,20.0,21.026942154402654,0.17424031457002886
1.0,0.0,20.0,22.13266946117282,0.1740528591653412
1.0,0.0,20.0,23.2965427821356,0.1738747575355193
1.0,0.0,20.0,24.521619796110887,0.17370554347668765
1.0,0.0,20.0,25.811118973675196,0.17354477396887003
1.0,0.0,20.0,27.1684280325918,0.17339202802819642
1.0,0.0,20.0,28.597112837879422,0.17324690561530964
1.0,0.0,20.0,30.100926769902348,0.17310902659763983
1.0,0.0,20.0,31.683820585092676,0.17297802976243837
1.0,0.0,20.0,33.34995279521093,0.17285357187848405
1.0,0.0,20.0,35.10370059241213,0.17273532680410764
1.0,0.0,20.0,36.94967134882033,0.1726229846389593
1.0,0.0,20.0,38.89271472082188,0.17251625091774248
1.0,0.0,20.0,40.93793538987814,0.1724148458436714
1.0,0.0,20.0,43.09070647332848,0.1723185035598096
1.0,0.0,20.0,45.35668364041746,0.17222697145642396
1.0,0.0,20.0,47.74181997062999,0.1721400095125114
1.0,0.0,20.0,50.252381593370636,0.1720573896699662
1.0,0.0,20.0,52.894964150073484,0.17197889523867804
1.0,0.0,20.0,55.67651012199308,0.17190432033102887
1.0,0.0,20.0,58.60432706919768,0.1718334693245671
1.0,0.0,20.0,61.68610682868276,0.17176615635112746
1.0,0.0,20.0,64.92994572203962,0.17170220481130816
1.0,0.0,20.0,68.34436582576978,0.1716414469131955
1.0,0.0,20.0,71.93833736012435,0.17158372323369253
1.0,0.0,20.0,75.72130225528745,0.17152888230187457
1.0,0.0,20.0,79.703198956817,0.17147678020290602
1.0,0.0,20.0,83.89448853550809,0.17142728020158593
1.0,0.0,20.0,88.30618217027678,0.17138025238470078
1.0,0.0,20.0,92.94987007626396,0.1713355733210964
1.0,0.0,20.0,97.83775195415957,0.1712931257386474
1.0,0.0,20.0,102.9826690407396,0.17125279821725847
1.0,0.0,20.0,108.39813784482234,0.17121448489716418
1.0,0.0,20.0,114.09838565726807,0.17117808520181743
1.0,0.0,20.0,120.0983879283172,0.1711435035743225
1.0,0.0,20.0,126.4139076104604,0.1711106492273018
1.0,0.0,20.0,133.06153657020144,0.17107943590493058
1.0,0.0,20.0,140.0587391775079,0.1710497816570511
1.0,0.0,20.0,147.42389818746622,0.17102160862432214
1.0,0.0,20.0,155.1763630346785,0.17099484283418231
1.0,0.0,20.0,163.3365006672823,0.17096941400702725
1.0,0.0,20.0,171.92574905413258,0.17094525537193483
1.0,0.0,20.0,180.96667350573028,0.1709223034915608
1.0,0.0,20.0,190.48302595685212,0.17090049809589392
1.0,0.0,20.0,200.49980736663028,0.1708797819241603
1.0,0.0,20.0,211.04333340001605,0.17086010057467682
1.0,0.0,20.0,222.141303563183,0.17084140236212075
1.0,0.0,20.0,233.82287397449844,0.1708236381821049
1.0,0.0,20.0,246.1187339622498,0.17080676138216955
1.0,0.0,20.0,259.06118669034555,0.17079072763954706
1.0,0.0,20.0,272.6842340238268,0.17077549484483256
1.0,0.0,20.0,287.02366585712923,0.17076102299149465
1.0,0.0,20.0,302.11715413978243,0.17074727407087043
1.0,0.0,20.0,318.00435184656374,0.17073421197248972
1.0,0.0,20.0,334.7269971521185,0.17072180238930645
1.0,0.0,20.0,352.3290230837293,0.1707100127276373
1.0,0.0,20.0,370.8566729403078,0.17069881202158577
1.0,0.0,20.0,390.35862178084193,0.1706881708518626
1.0,0.0,20.0,410.8861043014455,0.17067806126851437
1.0,0.0,20.0,432.49304943699366,0.1706684567174932
1.0,0.0,20.0,455.2362220409404,0.1706593319711125
1.0,0.0,20.0,479.17537201554364,0.17065066306163335
1.0,0.0,20.0,504.3733912842846,0.17064242721851475
1.0,0.0,20.0,530.8964790188716,0.17063460280852816
1.0,0.0,20.0,558.8143155549053,0.1706271692789807
1.0,0.0,20.0,588.2002454531223,0.1706201071037583
1.0,0.0,20.0,619.131470187112,0.17061339773210005
1.0,0.0,20.0,651.6892509637765,0.17060702353983714
1.0,0.0,20.0,685.9591222093377,0.17060096778314104
1.0,0.0,20.0,722.0311162817685,0.1705952145545364
1.0,0.0,20.0,760.0,0.17058974874113453
1.0,0.0,10.0,1e-06,2.919044802307691
1.0,0.0,10.0,1.052586215278033e-06,2.919034094759354
1.0,0.0,10.0,1.1079377405933336e-06,2.9190228242289784
1.0,0.0,10.0,1.1661999931348297e-06,2.919010961120927
1.0,0.0,10.0,1.2275260370310584e-06,2.918998474284207
1.0,0.0,10.0,1.2920769854737643e-06,2.9189853309308678
1.0,0.0,10.0,1.3600224239876796e-06,2.918971496550027
1.0,0.0,10.0,1.431540855958445e-06,2.918956934817385
1.0,0.0,10.0,1.5068201715891755e-06,2.918941607499992
1.0,0.0,10.0,1.5860581415176464e-06,2.918925474356082
1.0,0.0,10.0,1.6694629363909702e-06,2.9189084930296483
1.0,0.0,10.0,1.7572536737627194e-06,2.9188906189393737
1.0,0.0,10.0,1.84966099374932e-06,2.9188718051619267
1.0,0.0,10.0,1.9469276649580022e-06,2.9188520023089914
1.0,0.0,10.0,2.0493092222782416e-06,2.91883115839795
1.0,0.0,10.0,2.157074638212219e-06,2.9188092187157677
1.0,0.0,10.0,2.2705070295080322e-06,2.918786125675754
1.0,0.0,10.0,2.3899044009520287e-06,2.9187618186667486
1.0,0.0,10.0,2.5155804282744106e-06,2.9187362338946254
1.0,0.0,10.0,2.6478652822248497e-06,2.91870930421525
1.0,0.0,10.0,2.787106495983155e-06,2.918680958958908
1.0,0.0,10.0,2.9336698781837292e-06,2.9186511237454305
1.0,0.0,10.0,3.08794047395258e-06,2.9186197202896835
1.0,0.0,10.0,3.2503235764815946e-06,2.9185866661970206
1.0,0.0,10.0,3.421245791797722e-06,2.918551874747788
1.0,0.0,10.0,3.601156159524261e-06,2.9185152546708837
1.0,0.0,10.0,3.7905273325788183e-06,2.918476709905282
1.0,0.0,10.0,3.989856818907076e-06,2.918436139349212
1.0,0.0,10.0,4.199668288514643e-06,2.918393436596256
1.0,0.0,10.0,4.420512949230803e-06,2.9183484896576406
1.0,0.0,10.0,4.652970994818386e-06,2.9183011806701575
1.0,0.0,10.0,4.897653129234339e-06,2.918251385588788
1.0,0.0,10.0,5.155202171045388e-06,2.918198973863406
1.0,0.0,10.0,5.426294742213763e-06,2.918143808098561
1.0,0.0,10.0,5.711643045689874e-06,2.9180857436956975
1.0,0.0,10.0,6.011996736481803e-06,2.918024628476812
1.0,0.0,10.0,6.328144891117253e-06,2.917960302288325
1.0,0.0,10.0,6.6609180806721295e-06,2.917892596584748
1.0,0.0,10.0,7.011190552811697e-06,2.9178213339905446
1.0,0.0,10.0,7.379882528577148e-06,2.917746327839388
1.0,0.0,10.0,7.7679626199515e-06,2.9176673816894816
1.0,0.0,10.0,8.176450374555982e-06,2.917584288813946
1.0,0.0,10.0,8.606418954162537e-06,2.917496831664823
1.0,0.0,10.0,9.058997954059073e-06,2.9174047813093518
1.0,0.0,10.0,9.535376370674463e-06,2.9173078968373067
1.0,0.0,10.0,1.0036805725259819e-05,2.917205924737676
1.0,0.0,10.0,1.0564603351832126e-05,2.9170985982433617
1.0,0.0,10.0,1.1120155858018576e-05,2.9169856366421776
1.0,0.0,10.0,1.1704922767893621e-05,2.916866744552493
1.0,0.0,10.0,1.2320440356378824e-05,2.916741611161777
1.0,0.0,10.0,1.2968325685279527e-05,2.9166099094259934
1.0,0.0,10.0,1.365028085156128e-05,2.9164712952283622
1.0,0.0,10.0,1.4368097459027092e-05,2.9163254064949573
1.0,0.0,10.0,1.512366132514322e-05,2.916171862265382
1.0,0.0,10.0,1.5918957435379262e-05,2.916010261716062
1.0,0.0,10.0,1.675607515807796e-05,2.915840183134022
1.0,0.0,10.0,1.7637213733555513e-05,2.915661182838658
1.0,0.0,10.0,1.856468805185294e-05,2.9154727940490233
1.0,0.0,10.0,1.9540934734317207e-05,2.9152745256937562
1.0,0.0,10.0,2.0568518534990005e-05,2.915065861161392
1.0,0.0,10.0,2.16501390786212e-05,2.914846256987702
1.0,0.0,10.0,2.2788637953008883e-05,2.914615141477239
1.0,0.0,10.0,2.398700617429896e-05,2.914371913256164
1.0,0.0,10.0,2.524839204485615e-05,2.914115939752837
1.0,0.0,10.0,2.6576109424351078e-05,2.9138465556030058
1.0,0.0,10.0,2.7973646435792565e-05,2.913563060975899
1.0,0.0,10.0,2.944467462937673e-05,2.9132647198179207
1.0,0.0,10.0,3.099305862822877e-05,2.9129507580097247
1.0,0.0,10.0,3.262286628137751e-05,2.912620361433138
1.0,0.0,10.0,3.4338379350636436e-05,2.91227267394385
1.0,0.0,10.0,3.614410475946777e-05,2.911906795245267
1.0,0.0,10.0,3.804478643338092e-05,2.9115217786599423
1.0,0.0,10.0,4.004541776297339e-05,2.911116628793331
1.0,0.0,10.0,4.2151254722355876e-05,2.9106902990859718
1.0,0.0,10.0,4.4367829677424884e-05,2.910241689248827
1.0,0.0,10.0,4.670096592026105e-05,2.9097696425772535
1.0,0.0,10.0,4.915679296783598e-05,2.909272943138519
1.0,0.0,10.0,5.1741762665220194e-05,2.908750312827757
1.0,0.0,10.0,5.446266613559836e-05,2.9082004082872315
1.0,0.0,10.0,5.732665162162057e-05,2.907621817683448
1.0,0.0,10.0,6.034124326496378e-05,2.9070130573370268
1.0,0.0,10.0,6.351436087343933e-05,2.906372568199611
1.0,0.0,10.0,6.685434072757668e-05,2.9056987121724553
1.0,0.0,10.0,7.0369957481348e-05,2.9049897682612125
1.0,0.0,10.0,7.407044721456818e-05,2.904243928561212
1.0,0.0,10.0,7.796553169753365e-05,2.9034592940679893
1.0,0.0,10.0,8.206544393164628e-05,2.902633870307336
1.0,0.0,10.0,8.638095503312318e-05,2.9017655627799233
1.0,0.0,10.0,9.092340253041709e-05,2.9008521722146963
1.0,0.0,10.0,9.570472014969265e-05,2.8998913896266743
1.0,0.0,10.0,0.0001007374691666083,2.898880791173819
1.0,0.0,10.0,0.00010603487140676776,2.8978178328088466
1.0,0.0,10.0,0.00011161084398154249,2.896699844721562
1.0,0.0,10.0,0.00011748003585051882,2.895524025568208
1.0,0.0,10.0,0.00012365786630662512,2.894287436484788
1.0,0.0,10.0,0.00013016056548504753,2.8929869948812525
1.0,0.0,10.0,0.00013700521700235475,2.891619468015527
1.0,0.0,10.0,0.00014420980283785405,2.8901814663456316
1.0,0.0,10.0,0.00015179325057508813,2.8886694366603294
1.0,0.0,10.0,0.00015977548312758196,2.887079654989333
1.0,0.0,10.0,0.0001681774710794807,2.885408219295016
1.0,0.0,10.0,0.00017702128777858126,2.8836510419500527
1.0,0.0,10.0,0.00018633016732650035,2.8818038420056036
1.0,0.0,10.0,0.00019612856561832342,2.8798621372578825
1.0,0.0,10.0,0.00020644222459210038,2.877821236121947
1.0,0.0,10.0,0.0002172982398569764,2.875676229324209
1.0,0.0,10.0,0.000228725131877633,2.873421981427926
1.0,0.0,10.0,0.00024075292090204643,2.871053122208167
1.0,0.0,10.0,0.0002534132058294167,2.868564037896504
1.0,0.0,10.0,0.00026673924722545863,2.8659488623185903
1.0,0.0,10.0,0.00028076605470315704,2.8632014679517592
1.0,0.0,10.0,0.00029553047889854095,2.8603154569340816
1.0,0.0,10.0,0.0003110713082831198,2.857284152060613
1.0,0.0,10.0,0.00032742937106731496,2.8541005878074177
1.0,0.0,10.0,0.0003446476424626117,2.850757501429868
1.0,0.0,10.0,0.0003627713575842168,2.84724732418693
1.0,0.0,10.0,0.0003818481302908447,2.843562172749503
1.0,0.0,10.0,0.000401928078273833,2.839693840858537
1.0,0.0,10.0,0.0004230639547242269,2.835633791304404
1.0,0.0,10.0,0.00044531128692373064,2.8313731483081916
1.0,0.0,10.0,0.00046872852212363986,2.826902690393296
1.0,0.0,10.0,0.0004933771810949873,2.8222128438442073
1.0,0.0,10.0,0.0005193220197533174,2.817293676859145
1.0,0.0,10.0,0.0005466311992826877,2.812134894513041
1.0,0.0,10.0,0.0005753764652058564,2.806725834656665
1.0,0.0,10.0,0.0006056333358710846,2.8010554648896013
1.0,0.0,10.0,0.0006374813008507548,2.7951123807545164
1.0,0.0,10.0,0.0006710040297730123,2.7888848053118753
1.0,0.0,10.0,0.0007062895921350836,2.7823605902657533
1.0,0.0,10.0,0.0007434306886757332,2.7755272188220825
1.0,0.0,10.0,0.0007825248949147308,2.768371810472736
1.0,0.0,10.0,0.000823674917499137,2.7608811279092205
1.0,0.0,10.0,0.0008669888640298618,2.75304158628058
1.0,0.0,10.0,0.0009125805270773933,2.744839265019672
1.0,0.0,10.0,0.000960569683132825,2.7362599224715956
1.0,0.0,10.0,0.0010110824072795995,2.727289013564338
1.0,0.0,10.0,0.0010642514044126353,2.717911710769605
1.0,0.0,10.0,0.0011202163578750272,2.7081129286039785
1.0,0.0,10.0,0.001179124296428216,2.6978773519240162
1.0,0.0,10.0,0.0012411299805197495,2.687189468267137
1.0,0.0,10.0,0.0013063963088633807,2.6760336044858057
1.0,0.0,10.0,0.001375094746399698,2.664393967915446
1.0,0.0,10.0,0.0014474057747615632,2.6522546923033685
1.0,0.0,10.0,0.0015235193664278428,2.6395998887098093
1.0,0.0,10.0,0.0016036354838110682,2.6264137015697298
1.0,0.0,10.0,0.0016879646045902495,2.6126803700757373
1.0,0.0,10.0,0.0017767282746689304,2.598384295008338
1.0,0.0,10.0,0.001870159690211239,2.5835101110985415
1.0,0.0,10.0,0.0019685043102849846,2.5680427649585003
1.0,0.0,10.0,0.0020720205017213666,2.551967598561289
1.0,0.0,10.0,0.002180980217885382,2.5352704381853997
1.0,0.0,10.0,0.002295669713140234,2.517937688668459
1.0,0.0,10.0,0.0024163902948826843,2.49995643273504
1.0,0.0,10.0,0.0025434591151251343,2.481314535075474
1.0,0.0,10.0,0.0026772100037039774,2.4620007507585306
1.0,0.0,10.0,0.002817994345303258,2.4420048374591996
1.0,0.0,10.0,0.002966182002597652,2.4213176708767215
1.0,0.0,10.0,0.003122162287940079,2.399931362606944
1.0,0.0,10.0,0.003286344986146649,2.3778393796195285
1.0,0.0,10.0,0.0034591614310660406,2.3550366643759757
1.0,0.0,10.0,0.0036410656387615443,2.331519754512179
1.0,0.0,10.0,0.0038325355002829073,2.307286900899763
1.0,0.0,10.0,0.004034074037161489,2.282338182797905
1.0,0.0,10.0,0.004246210722927182,2.256675618715831
1.0,0.0,10.0,0.004469502874118922,2.2303032715254467
1.0,0.0,10.0,0.0047045371144431225,2.203227346301184
1.0,0.0,10.0,0.0049519309159267244,2.17545627931941
1.0,0.0,10.0,0.005212334221113589,2.1470008166301957
1.0,0.0,10.0,0.005486431150566126,2.11787408061781
1.0,0.0,10.0,0.005774941800157897,2.088091623000876
1.0,0.0,10.0,0.006078624132879112,2.057671462787436
1.0,0.0,10.0,0.006398275970124932,2.0266341077965766
1.0,0.0,10.0,0.0067347370876981874,1.9950025584898778
1.0,0.0,10.0,0.00708889142203283,1.962802293018684
1.0,0.0,10.0,0.007461669392434449,1.930061232591651
1.0,0.0,10.0,0.007854050345438509,1.896809686492773
1.0,0.0,10.0,0.008267065127708247,1.8630802763382803
1.0,0.0,10.0,0.008701798794231424,1.8289078394383873
1.0,0.0,10.0,0.009159393458931004,1.7943293114309533
1.0,0.0,10.0,0.009641051295178548,1.7593835886650977
1.0,0.0,10.0,0.010148037694093356,1.7241113711332634
1.0,0.0,10.0,0.010681684588924543,1.6885549870678362
1.0,0.0,10.0,0.011243393954249776,1.6527582006296226
1.0,0.0,10.0,0.011834641489183688,1.616766004410275
